Entity ID,Annual Clients,Infraction Type,Infraction Timeline,Public Complaints,Sentiment Analysis,Inspection Results,Predicted Risk Category,High %,Low %,Moderate %,Risk Score,Phone Number,Address
E2095,67,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.15,001-954-717-8844x2824,"663 Brian Villages Suite 765
Browningland, ON X7T9K5"
E2096,162,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.34,001-325-970-3506x6219,"2057 Amber Extension
East Melissa, YT N3H6K6"
E2097,49,None,Within past 1-3 years,None,None,Pass,Moderate,0.0,0.0,1.0,2.15,775-408-4837x4578,"576 Joe Fork Suite 396
Huffmanton, BC P5V 2R3"
E2098,102,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.22,+1-598-932-4540,"4522 Jeffrey Mill
Port Jennifer, PE B4X4R6"
E2099,191,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.4,001-486-326-9308,"4350 Mayer Trail Suite 217
Lake Jeremyville, BC B2V9G9"
E2100,190,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.4,252.360.6495x6096,"427 Manning Field Suite 271
New Cameron, NB T5M 3E7"
E2101,110,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.24,(372)782-5551x621,"7138 Daniels Knoll Apt. 754
Port Ashleyside, NS G8M7L1"
E2102,56,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.13,+1-379-505-0117,"181 Austin Streets Apt. 044
Adkinsland, BC P4K 4J9"
E2103,17,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.05,667.809.6074x22061,"2054 Conley Manors
Sanderstown, PE T4T 6Y8"
E2104,50,None,None,Major,None,Pass,Moderate,0.0,0.0,1.0,2.15,6696593912,"8788 Reed Creek Suite 974
Carolmouth, NB G7M 2L4"
E2105,146,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.31,668-240-3274,"40482 Debra Inlet
Port Deannabury, YT Y9J 8N1"
E2106,26,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.07,3942868200,"986 Andrew Mountains Apt. 879
Geraldtown, NT N3A 9C6"
E2107,15,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.05,402.857.6131x3357,"557 Jasmin Wells
Lake Austintown, NB J5J 5R6"
E2108,154,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.46,001-698-615-3823x605,"294 Lozano Place Apt. 752
Lake Sharonview, NB E8R5S3"
E2109,108,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.32,992.838.5656,"5161 Knox Plains Suite 024
Brownside, AB S2C 3P5"
E2110,41,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.1,3774425520,"79918 Kaitlyn Springs
New Michaelville, BC T4S1Y4"
E2111,126,Minor,Within past 1-3 years,None,None,Pass,Moderate,0.0,0.0,1.0,2.38,509-380-5951,"2418 Booker Run
Andersenfort, MB H5M 2R5"
E2112,46,Major,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.14,001-796-862-6980x976,"8004 Jeffrey Lodge Apt. 599
Nicoleview, NS R5A 7L1"
E2113,129,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.28,(781)893-9327x1715,"380 Mercado Route Apt. 311
Parkermouth, NL Y2M 8V6"
E2114,23,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.07,984.567.6721x30246,"610 Lisa Wall Apt. 744
Lopezville, NB X6G7X5"
E2115,86,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.19,479-979-1359,"13008 Brent Expressway Suite 323
Brownmouth, ON E4Y5C3"
E2116,108,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.24,471-405-0391,"5174 Christine Burg
Phillipsborough, MB R5V7A2"
E2117,12,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.04,847-505-3408x246,"248 Wheeler Rue
Port Melaniehaven, NL N6J 3V9"
E2118,151,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.45,985.609.2473,"6628 Mary Prairie Suite 859
West Jennifer, NT H9P 2N9"
E2119,167,None,None,None,None,Fail,Moderate,0.0,0.0,1.0,2.5,469-613-7376,"695 Danielle Flats Apt. 644
New Markberg, PE H7S 6L2"
E2120,17,None,None,None,None,Fail,Moderate,0.0,0.0,1.0,2.05,603-304-9236x39351,"79936 Rodriguez Fork Suite 630
Masonchester, SK J2V7A7"
E2121,13,None,None,None,None,Fail,Moderate,0.0,0.0,1.0,2.04,760-398-0864x31101,"721 Jessica Flat
South Keithshire, MB L1J 1V7"
E2122,79,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.18,001-204-563-9887x0641,"0981 Steven Rue
Blankenshipshire, PE E7H9K1"
E2123,20,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.06,+1-680-712-0427,"79752 Robert Turnpike
Katherinefurt, PE X2H 4Y6"
E2124,54,Minor,None,None,Flagged,Fail,Moderate,0.0,0.0,1.0,2.16,(907)397-8406x1312,"4123 Andrea Court Apt. 439
Andreaborough, NB A7K 3A1"
E2125,94,None,None,Minor,None,Pass,Moderate,0.0,0.0,1.0,2.28,323-515-1049,"6319 Zachary Parkway Apt. 693
Lake Robertochester, SK G7N 9J5"
E2126,147,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.44,333.659.4971x1976,"725 Carrie Path
North Carlos, NT K9P 2N8"
E2127,131,None,None,Minor,None,Pass,Moderate,0.0,0.0,1.0,2.39,(369)861-4088x6326,"4107 Joshua Mission
Rhodeshaven, SK N3J 4J5"
E2128,42,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.1,(882)631-7073x47403,"8279 Oscar Cape
Kurtland, BC J6R 3K9"
E2129,134,None,None,Minor,None,Pass,Moderate,0.0,0.0,1.0,2.4,722.234.1875x5394,"09910 Marshall Ramp
Laurashire, NL N9J5T5"
E2130,42,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.1,+1-426-751-1372,"158 Brown Squares Suite 416
Lopezstad, NT A2Y4P3"
E2131,19,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.06,7185951501,"932 Ross Forge
Lake Katiehaven, QC M3S 7H6"
E2132,142,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.43,344.804.3372x928,"444 Mark Mission Suite 501
Murphystad, QC S4N 5X3"
E2133,65,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.15,6883706633,"55345 Bradshaw Landing Apt. 811
Codyshire, NL J9T8K8"
E2134,100,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.22,001-595-692-7941x862,"33862 Todd Lake Suite 006
Matthewshire, YT B1E5A3"
E2135,73,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.17,001-862-598-0898x6955,"47126 Joshua Islands Apt. 989
North Julieport, BC Y4X8P2"
E2136,57,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.13,711-685-9655x9366,"74595 Erin Shores Suite 575
North Eddie, NS X3E 9Y3"
E2137,80,None,None,None,Flagged,Fail,Moderate,0.0,0.0,1.0,2.24,574-629-1057,"6113 Logan Vista Apt. 882
North Gary, NB X7B7E8"
E2138,64,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.15,+1-381-555-8506x313,"71477 Cline Turnpike Apt. 565
Jordanville, NL S8H 7J4"
E2139,49,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.12,+1-320-651-8754,"623 White Island
Grayborough, PE A5B6G4"
E2140,167,None,Within past year,None,None,Pass,Moderate,0.0,0.0,1.0,2.5,+1-502-612-0317x09549,"48702 Cook Brooks Suite 784
Hannastad, MB S3S1H3"
E2141,60,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.14,614-249-7248x9714,"58282 English Throughway Apt. 779
North Benjamin, NU C3G3H2"
E2142,66,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.15,536.736.0612x16536,"6034 Nguyen Bypass
South Kimberlyfort, NL Y3G 1B7"
E2143,130,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.28,881.789.9478x292,"92849 Terrell Points
Lake Peggy, NL G2A 1J7"
E2144,30,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.08,(511)305-6378x5261,"50873 Owen Junctions
Phillipstown, NS Y9E7G7"
E2145,13,None,None,None,None,Fail,Moderate,0.0,0.0,1.0,2.04,911-690-9982,"4576 Grant Corners Apt. 581
Charlesside, PE B1N 4R9"
E2146,137,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.29,679.855.7896x36832,"361 Robinson Tunnel Suite 696
West Scottland, NL L7X 3H6"
E2147,144,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.31,324-702-2144,"9541 Reyes Orchard Suite 416
Samuelview, ON H7E9X9"
E2148,119,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.26,001-936-761-4046x77994,"3290 Jones Hollow
Melissaland, BC A8A 9S3"
E2149,66,None,Within past 1-3 years,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.2,921-433-3431,"976 Gallagher Spring Suite 729
North Christopherbury, NS Y9V8V2"
E2150,52,Minor,Within past 1-3 years,None,None,Pass,Moderate,0.0,0.0,1.0,2.16,850.436.6478x587,"273 Angela Way Apt. 804
Rachelborough, BC B3B 4E2"
E2151,14,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.05,001-503-969-4597x05280,"2727 Brown Fork Suite 969
Royland, PE P8N 8R6"
E2152,162,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.49,001-986-408-8455x86620,"1019 Jacob Lock Suite 497
Andersonborough, NT P1K1X7"
E2153,145,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.31,218-362-9811,"36450 Donovan Parkways Apt. 196
Port Mark, YT S3B 2Y8"
E2154,54,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.13,322-565-1717x605,"6897 Henry Villages
Laurenville, SK P2A 8T3"
E2155,180,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.38,+1-614-686-5769,"7409 Andrew Mews Suite 049
Hancockbury, SK A6M 9J8"
E2156,44,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.11,800-428-4918x32447,"537 Parker Hills Apt. 148
Brittanyton, NS R4B 8G4"
E2157,152,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.32,001-749-251-2734x388,"53773 Marc Street
Lake Michelle, NS H2M 2K7"
E2158,137,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.29,275.307.9680x25972,"8825 Pearson Parkway
Martinezbury, SK Y6E 2N7"
E2159,174,None,None,Major,Flagged,Pass,Moderate,0.0,0.0,1.0,2.52,(901)895-0323x6378,"1004 Fields Mews Suite 149
New Rachelburgh, BC M3R1R5"
E2160,134,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.29,001-767-921-3749,"7535 Joshua Alley Suite 561
Nicholasmouth, BC C2H 5N9"
E2161,158,Minor,Within past year,None,None,Pass,Moderate,0.0,0.0,1.0,2.47,950-269-9654,"6402 Allen Ports Suite 676
Davidborough, MB V1A 6N2"
E2162,162,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.34,+1-989-954-2112x0065,"00428 Wood Route
Donnaview, BC V5E2M9"
E2163,63,Minor,Within past 1-3 years,None,None,Pass,Moderate,0.0,0.0,1.0,2.19,+1-677-877-3051x79319,"3803 Virginia Freeway
Holttown, NU C9E 8T8"
E2164,88,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.26,001-459-673-1677x85175,"363 Randall Cliff
East Peterview, AB L4B8A2"
E2165,88,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.2,(836)427-1292,"03825 Wallace Plaza Apt. 505
South Juliashire, PE S2A1J5"
E2166,45,None,None,None,None,Fail,Moderate,0.0,0.0,1.0,2.13,977.316.9298,"2276 Richard Alley Suite 546
Dianahaven, YT V7V 6E8"
E2167,20,None,None,None,None,Fail,Moderate,0.0,0.0,1.0,2.06,(684)398-6849x06430,"961 Hickman Manor
New Matthewbury, AB H5C 4H6"
E2168,182,Minor,None,None,None,Pass,Moderate,0.0,0.0,1.0,2.55,990.987.8033,"29210 Patterson Hill
Williamston, SK M8S9J9"
E2169,151,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.32,001-731-290-1411x32953,"446 Cohen Radial Suite 941
East Anthony, QC B5A6H1"
E2170,106,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.23,551-655-4241x762,"013 Gilbert Corners
Port Heather, NU H1R 9B7"
E2171,119,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.26,(928)609-0684x63366,"3950 Griffin Turnpike
Matthewburgh, QC Y3P6H2"
E2172,169,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.36,987-563-4938x234,"705 Brown Island
New Jacqueline, AB E7B7K7"
E2173,172,Minor,Within past year,None,None,Pass,Moderate,0.0,0.0,1.0,2.52,387.688.5709x193,"32414 Leah Village
Port Kevin, NL M4S 2C1"
E2174,166,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.35,570-420-4221x50597,"83709 Toni Drive
Michaelside, NB E1S 3G3"
E2175,143,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.43,001-607-665-6772x94817,"3017 Michael Locks Suite 040
Lewisbury, NT H2C 3J5"
E2176,21,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.06,446.894.8611,"59446 Pineda Flat
East Hollyborough, MB J3B8P5"
E2177,125,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.27,653-263-4386x708,"529 Rivera Stream
East Benjaminborough, SK G6P 7K2"
E2178,140,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.42,529.730.7550x44108,"49690 Joshua Walks
Kingland, NL S9B1R3"
E2179,188,None,Within past 1-3 years,None,None,Fail,Moderate,0.0,0.0,1.0,2.56,(266)870-6117x211,"9478 Schmidt Glens
Port Vanessa, NU G3H 9T9"
E2180,67,None,Within past year,None,None,Pass,Moderate,0.0,0.0,1.0,2.2,(861)508-3239,"44069 White Cove Apt. 569
West Anthony, NT R1T 7V6"
E2181,155,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.33,(408)251-3581x928,"51078 Thompson Villages Suite 135
South Julie, NB B2K 1R2"
E2182,100,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.22,+1-376-612-1244,"45015 Galvan Park
Boothville, NS X3T3R8"
E2183,44,None,None,Minor,Flagged,Pass,Moderate,0.0,0.0,1.0,2.13,+1-378-738-4865,"37180 Madison Meadows Apt. 915
New Christyburgh, NS B9Y 1X5"
E2184,21,None,Within past 1-3 years,Minor,None,Pass,Moderate,0.0,0.0,1.0,2.06,809.678.7536,"8251 Jeffery Via
East Melissa, YT Y9X9Y7"
E2185,128,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.28,(386)381-4047x9462,"4444 Brandt Parkway
Shannonstad, NS G8K 8S4"
E2186,127,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.27,(595)891-9349x0990,"009 Valencia Keys Suite 188
North Leslie, NS S7J5M7"
E2187,34,Minor,None,Minor,None,Pass,Moderate,0.0,0.0,1.0,2.1,+1-244-439-8868x899,"654 Holmes Court
West Theresa, YT H5B 6M4"
E2188,70,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.21,441.787.8994x66643,"6005 Bird Mall Apt. 112
East Yolanda, NL Y5B1G4"
E2189,148,None,Within past year,Minor,None,Pass,Moderate,0.0,0.0,1.0,2.44,510.977.7764x0631,"3207 Nichols Underpass Suite 180
Scottborough, NB E7V 8L4"
E2190,129,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.39,+1-390-405-6075x904,"608 Ian Route
East Samantha, NT B3M 1S9"
E2191,93,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.28,729-888-3981x341,"72274 Richard Plain Apt. 292
Frenchfurt, AB T9B9N6"
E2192,190,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.4,+1-363-657-2020x34636,"29816 Clark Inlet
Kaitlynberg, SK B2K3B6"
E2193,143,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.31,843.207.6686x851,"45913 Ramos Cove
West Derekstad, AB H5B 5L3"
E2194,64,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.15,+1-978-378-0484,"844 Greer Estates
West Marymouth, MB M9G 1C8"
E2195,67,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.15,001-843-513-9180x7954,"7616 Michael Ramp
East Sheena, NB V2E7V4"
E2196,64,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.15,001-793-375-6964x5307,"295 Victoria Island Apt. 172
Caitlinfort, NS J4A 5Y1"
E2197,126,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.27,3687351866,"071 Haley Stream
Lake Wayne, NS N2S8M1"
E2198,179,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.38,001-507-324-2414x5586,"78326 Jacob Circles
Huberville, NS L8A5N6"
E2199,69,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.21,426-945-7077x94491,"5347 Sarah Spring
Hollowayberg, BC S5N 5Y6"
E2200,164,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.35,3908839916,"355 Watkins Mission Apt. 031
North Douglasview, NS A2A6Y8"
E2201,188,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.4,827-979-6295x79516,"81153 Nash Plain
Annamouth, ON B4C 2P7"
E2202,174,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.37,001-273-928-3336x8408,"547 Gutierrez Passage
Kimberlyport, MB N7C 6V5"
E2203,81,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.24,001-514-216-4083x746,"634 Danielle Locks Apt. 090
West Tim, NS V5X 4V4"
E2204,58,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.14,634-825-7371x9813,"140 Tracy Pine Apt. 133
Jamesfurt, SK T3V 3A4"
E2205,46,Minor,None,None,None,Pass,Moderate,0.0,0.0,1.0,2.14,493.891.2385,"3260 Hayes Neck
North Daniel, AB V1N 6C8"
E2206,110,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.24,567-395-3063,"42332 Gonzalez Park Apt. 828
West Alyssaport, NT G3H7R9"
E2207,200,None,None,None,None,Pass,Moderate,0.0,0.0,1.0,2.6,510.977.8843x61515,"13432 Thompson Glens
Cookmouth, NL E8J9A3"
E2208,179,None,None,None,Flagged,Fail,Moderate,0.0,0.0,1.0,2.54,254-325-7790x70233,"98014 Bennett Village Suite 329
Lake Catherineport, NS E5V9K2"
E2209,91,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.2,290-750-5523x5965,"248 Amanda Grove Apt. 459
Josephport, NL L7P1B3"
E2210,60,Minor,None,Major,None,Fail,Moderate,0.0,0.0,1.0,2.18,+1-249-246-8923,"78127 Jeffery Mount
North Leslie, BC S2M 5J3"
E2211,46,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.14,+1-684-677-3274x1981,"62179 Harry Skyway
Millsstad, SK S4R3X9"
E2212,150,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.32,796.709.6559x7364,"95546 Beth River
North Carlos, ON E5J 4S2"
E2213,79,None,None,None,None,Fail,Moderate,0.0,0.0,1.0,2.24,001-532-233-0066,"546 Jacob Mount
Lopezport, BC R8K 2X4"
E2214,89,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.2,+1-654-597-7239,"61913 Webster Ford Apt. 745
North Scottmouth, SK M1Y1M7"
E2215,148,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.32,(290)265-2006x496,"8827 Wesley Roads
Taylorfort, NB R1P 5S8"
E2216,29,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.08,001-853-372-5544x360,"4750 Horton Overpass Suite 226
East Kyleland, PE R6L 8Y3"
E2217,64,Minor,None,Major,Flagged,Pass,Moderate,0.2982738095238095,0.0,0.7017261904761904,2.49,001-621-950-7105x303,"9277 Hatfield Burgs Apt. 334
South David, AB C1R7N6"
E2218,141,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.3,+1-770-673-9031x35885,"563 Ryan Ford Apt. 760
Jamieton, ON C6L3S1"
E2219,200,None,None,None,None,Pass,Moderate,0.0,0.0,1.0,2.6,(507)818-7839x32877,"911 Roman Gateway Apt. 363
Stewartfort, PE Y6M6Y7"
E2220,118,None,None,Minor,None,Pass,Moderate,0.0,0.0,1.0,2.35,001-715-790-0373x19156,"51727 Mark Forges Apt. 956
Hayleyport, QC J2S2M7"
E2221,189,None,None,Major,None,Pass,Moderate,0.0,0.0,1.0,2.57,(370)208-7111x04896,"8294 Davis Mount Apt. 587
Sullivanside, QC C5K9G3"
E2222,46,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.11,+1-646-654-8105x30722,"69327 Tiffany Rue Suite 100
East Jennifer, NU B3V9V2"
E2223,38,None,Within past year,None,None,Pass,Moderate,0.0,0.0,1.0,2.11,238-794-8876x3867,"076 John Ranch
Henryland, MB X4E3H6"
E2224,172,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.36,821.942.2678,"41890 Christina Camp
Lake Michelle, BC H2M1M7"
E2225,128,None,Within past 1-3 years,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.38,+1-442-970-1648x834,"18173 Woods Stream Apt. 645
New Angela, ON B7M 7B7"
E2226,150,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.32,(558)865-8955,"89455 Melissa Extension Apt. 906
East Stephen, QC M5V 8E2"
E2227,131,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.28,314.696.8416x742,"06022 Davenport Groves Suite 629
Newtonhaven, PE P8L 4T5"
E2228,17,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.05,612.286.8423,"607 Delacruz Cove Suite 410
New Linda, QC B7N6Y5"
E2229,113,None,Within past 1-3 years,Minor,None,Pass,Moderate,0.0,0.0,1.0,2.34,+1-827-491-2524x234,"17839 Odonnell Points
East Sue, BC V8Y 1Y8"
E2230,42,Minor,None,None,None,Pass,Moderate,0.0,0.0,1.0,2.13,214-483-5534x05199,"30458 Frazier Manor Suite 845
South Corey, SK R9H 5P7"
E2231,135,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.29,645.851.7857x71614,"2798 Perez Via
Lake Crystal, SK Y5N 8X5"
E2232,182,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.38,(718)372-8593x80262,"72947 Armstrong Landing Suite 738
Vaughnton, QC S1Y4V4"
E2233,59,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.14,3892972028,"2756 Jason Trafficway
Tinaport, NL A2M 8M3"
E2234,78,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.23,001-924-648-6374x69964,"4561 Edward Locks Apt. 611
New Lisa, PE K1J 2C1"
E2235,63,None,None,Minor,None,Pass,Moderate,0.0,0.0,1.0,2.19,001-666-447-6432x34043,"026 Sandra Station
Brooksfurt, NB X2G4V7"
E2236,145,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.44,6817519510,"795 Matthew Cove Suite 117
Carterberg, BC P5G5A6"
E2237,144,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.43,532.838.1215x312,"62220 Huang Court
North Shellyberg, NB M4K7C4"
E2238,144,None,None,Minor,None,Pass,Moderate,0.0,0.0,1.0,2.43,395-214-3938x876,"5588 Brian Walk
Susanhaven, PE J7A 8C2"
E2239,128,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.28,+1-452-602-9982,"03041 Bruce Plains
Brianport, PE A9H 8N4"
E2240,90,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.27,619-688-7316,"439 Bailey Mission
Lake Melissa, PE K7T 8A4"
E2241,73,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.22,316.500.0780,"4343 Conrad Meadow Apt. 662
Taylorstad, SK L8A1C9"
E2242,89,None,None,Minor,None,Pass,Moderate,0.0,0.0,1.0,2.27,+1-946-766-1135x5414,"7096 Steven Harbor Apt. 476
Lake Davidmouth, AB H7R4H6"
E2243,130,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.28,9159135592,"15130 Jacobs Garden
Johnmouth, ON H3Y 8H6"
E2244,59,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.18,728.244.9775x92690,"328 Thomas Loop Apt. 328
Port Maryton, PE T7E 4G6"
E2245,23,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.07,217-418-4180,"38242 Cole Mission
Wallacehaven, NS V7B9G7"
E2246,55,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.16,8054818102,"01702 Sanders Prairie Apt. 135
West Erinmouth, SK C2A8R4"
